DATE,PRICE_60KILO,PRICE_BUSHEL
03/16/2016,20.05,9.094345833
03/17/2016,20.41,9.257635833
03/18/2016,20.54,9.316601667
03/21/2016,20.41,9.257635833
03/22/2016,20.78,9.425461667
03/23/2016,20.41,9.257635833
03/24/2016,20.53,9.312065833
03/28/2016,20.69,9.384639167
03/29/2016,20.82,9.443605
03/30/2016,20.68,9.380103333
03/31/2016,20.63,9.357424167
04/01/2016,21.01,9.529785833
04/04/2016,20.79,9.4299975
04/05/2016,20.66,9.371031667
04/06/2016,20.84,9.452676667
04/07/2016,20.82,9.443605
04/08/2016,20.94,9.498035
04/11/2016,21.41,9.711219167
04/12/2016,21.47,9.738434167
04/13/2016,21.87,9.9198675
04/14/2016,21.95,9.956154167
04/15/2016,21.84,9.90626
04/18/2016,21.79,9.883580833
04/19/2016,22.28,10.10583667
04/20/2016,22.59,10.2464475
04/22/2016,22.29,10.1103725
04/25/2016,23.01,10.4369525
04/26/2016,23.03,10.44602417
04/27/2016,23.47,10.64560083
04/28/2016,23.73,10.7635325
04/29/2016,23.82,10.804355
05/02/2016,23.72,10.75899667
05/03/2016,23.72,10.75899667
05/04/2016,23.8,10.79528333
05/05/2016,23.52,10.66828
05/06/2016,23.72,10.75899667
05/09/2016,23.56,10.68642333
05/10/2016,24.69,11.1989725
05/11/2016,24.83,11.26247417
05/12/2016,24.64,11.17629333
05/13/2016,24.36,11.04929
05/16/2016,24.45,11.0901125
05/17/2016,24.67,11.18990083
05/18/2016,24.21,10.9812525
05/19/2016,24.47,11.09918417
05/20/2016,24.69,11.1989725
05/23/2016,24.55,11.13547083
05/24/2016,24.76,11.23072333
05/25/2016,24.83,11.26247417
05/27/2016,25.13,11.39854917
05/30/2016,25.41,11.5255525
05/31/2016,25.36,11.50287333
06/01/2016,25.78,11.69337833
06/02/2016,26.42,11.98367167
06/03/2016,27.29,12.37828917
06/06/2016,27.33,12.3964325
06/07/2016,27.68,12.55518667
06/08/2016,28.59,12.9679475
06/09/2016,28.36,12.86362333
06/10/2016,28.26,12.818265
06/13/2016,28.03,12.71394083
06/14/2016,27.97,12.68672583
06/15/2016,28.13,12.75929917
06/16/2016,27.72,12.57333
06/17/2016,28.28,12.82733667
06/20/2016,28.25,12.81372917
06/21/2016,27.89,12.65043917
06/22/2016,28.07,12.73208417
06/23/2016,28.01,12.70486917
06/24/2016,27.46,12.45539833
06/27/2016,27.72,12.57333
06/28/2016,28.44,12.89991
06/29/2016,28.56,12.95434
06/30/2016,28.63,12.98609083
07/01/2016,28.57,12.95887583
07/04/2016,28.33,12.85001583
07/05/2016,27.62,12.52797167
07/06/2016,26.97,12.2331425
07/07/2016,26.51,12.02449417
07/08/2016,26.66,12.09253167
07/11/2016,26.93,12.21499917
07/12/2016,27.08,12.28303667
07/13/2016,27.82,12.61868833
07/14/2016,27.84,12.62776
07/15/2016,27.42,12.437255
07/18/2016,26.99,12.24221417
07/19/2016,26.52,12.02903
07/20/2016,26.51,12.02449417
07/21/2016,25.97,11.77955917
07/22/2016,25.69,11.65255583
07/25/2016,25.1,11.38494167
07/26/2016,25.34,11.49380167
07/27/2016,25.42,11.53008833
07/28/2016,25.3,11.47565833
07/29/2016,25.94,11.76595167
08/01/2016,25.3,11.47565833
08/02/2016,24.94,11.31236833
08/03/2016,25.6,11.61173333
08/04/2016,25.46,11.54823167
08/05/2016,25.52,11.57544667
08/08/2016,25.53,11.5799825
08/09/2016,25.68,11.64802
08/10/2016,25.5,11.566375
08/11/2016,25.43,11.53462417
08/12/2016,25.07,11.37133417
08/15/2016,25.48,11.55730333
08/16/2016,25.63,11.62534083
08/17/2016,25.99,11.78863083
08/18/2016,25.79,11.69791417
08/19/2016,25.93,11.76141583
08/22/2016,26.04,11.81131
08/23/2016,25.84,11.72059333
08/24/2016,25.85,11.72512917
08/25/2016,25.55,11.58905417
08/26/2016,24.93,11.3078325
08/29/2016,25.33,11.48926583
08/30/2016,24.84,11.26701
08/31/2016,24.57,11.1445425
09/01/2016,24.47,11.09918417
09/02/2016,24.51,11.1173275
09/05/2016,24.34,11.04021833
09/06/2016,24.9,11.294225
09/08/2016,24.89,11.28968917
09/09/2016,24.92,11.30329667
09/12/2016,24.91,11.29876083
09/13/2016,24.25,10.99939583
09/14/2016,24,10.886
09/15/2016,24.28,11.01300333
09/16/2016,24.56,11.14000667
09/19/2016,24.49,11.10825583
09/20/2016,24.66,11.185365
09/21/2016,24.85,11.27154583
09/22/2016,24.58,11.14907833
09/23/2016,24.26,11.00393167
09/26/2016,24.06,10.913215
09/27/2016,24.09,10.9268225
09/28/2016,24.17,10.96310917
09/29/2016,23.94,10.858785
09/30/2016,23.92,10.84971333
10/03/2016,24.27,11.0084675
10/04/2016,23.8,10.79528333
10/05/2016,24.09,10.9268225
10/06/2016,23.98,10.87692833
10/07/2016,23.95,10.86332083
10/10/2016,23.98,10.87692833
10/11/2016,23.89,10.83610583
10/13/2016,23.85,10.8179625
10/14/2016,23.67,10.7363175
10/17/2016,23.68,10.74085333
10/18/2016,24.14,10.94950167
10/19/2016,24.09,10.9268225
10/20/2016,24.31,11.02661083
10/21/2016,24.13,10.94496583
10/24/2016,24.47,11.09918417
10/25/2016,24.49,11.10825583
10/26/2016,24.2,10.97671667
10/27/2016,24.46,11.09464833
10/28/2016,24.36,11.04929
10/31/2016,24.18,10.967645
11/01/2016,23.77,10.78167583
11/03/2016,23.75,10.77260417
11/04/2016,23.75,10.77260417
11/07/2016,23.88,10.83157
11/08/2016,24.13,10.94496583
11/09/2016,23.97,10.8723925
11/10/2016,23.21,10.52766917
11/11/2016,23.16,10.50499
11/14/2016,22.93,10.40066583
11/16/2016,22.74,10.314485
11/17/2016,22.84,10.35984333
11/18/2016,23.1,10.477775
11/21/2016,23.28,10.55942
11/22/2016,23.44,10.63199333
11/23/2016,23.31,10.5730275
11/24/2016,23.39,10.60931417
11/25/2016,23.41,10.61838583
11/28/2016,23.68,10.74085333
11/29/2016,23.53,10.67281583
11/30/2016,23.62,10.71363833
12/01/2016,22.98,10.423345
12/02/2016,23.12,10.48684667
12/05/2016,23.39,10.60931417
12/06/2016,23.6,10.70456667
12/07/2016,23.4,10.61385
12/08/2016,23.59,10.70003083
12/09/2016,23.64,10.72271
12/12/2016,23.73,10.7635325
12/13/2016,23.79,10.7907475
12/14/2016,23.52,10.66828
12/15/2016,23.46,10.641065
12/16/2016,23.47,10.64560083
12/19/2016,23.43,10.6274575
12/20/2016,23.44,10.63199333
12/21/2016,23.23,10.53674083
12/22/2016,23.29,10.56395583
12/23/2016,23.18,10.51406167
12/26/2016,23.25,10.5458125
12/27/2016,23.31,10.5730275
12/28/2016,23.14,10.49591833
12/29/2016,23.29,10.56395583
01/02/2017,23.51,10.66374417
01/03/2017,23.18,10.51406167
01/04/2017,23.13,10.4913825
01/05/2017,23.4,10.61385
01/06/2017,23.06,10.45963167
01/09/2017,23.18,10.51406167
01/10/2017,23.32,10.57756333
01/11/2017,23.52,10.66828
01/12/2017,23.62,10.71363833
01/13/2017,23.72,10.75899667
01/16/2017,23.64,10.72271
01/17/2017,24.49,11.10825583
01/18/2017,24.63,11.1717575
01/19/2017,24.9,11.294225
01/20/2017,24.73,11.21711583
01/23/2017,24.28,11.01300333
01/24/2017,24.18,10.967645
01/25/2017,24.11,10.93589417
01/26/2017,23.94,10.858785
01/27/2017,24.13,10.94496583
01/30/2017,23.66,10.73178167
01/31/2017,23.33,10.58209917
02/01/2017,23.55,10.6818875
02/02/2017,23.66,10.73178167
02/03/2017,23.7,10.749925
02/06/2017,23.62,10.71363833
02/07/2017,23.78,10.78621167
02/08/2017,24.03,10.8996075
02/09/2017,23.89,10.83610583
02/10/2017,24.1,10.93135833
02/13/2017,24.12,10.94043
02/14/2017,24.07,10.91775083
02/15/2017,24.08,10.92228667
02/16/2017,24.05,10.90867917
02/17/2017,23.79,10.7907475
02/20/2017,23.87,10.82703417
02/21/2017,24.06,10.913215
02/22/2017,23.66,10.73178167
02/23/2017,23.46,10.641065
02/24/2017,23.12,10.48684667
03/01/2017,23.4,10.61385
03/02/2017,23.03,10.44602417
03/03/2017,23.32,10.57756333
03/06/2017,23.25,10.5458125
03/07/2017,23.14,10.49591833
03/08/2017,22.89,10.3825225
03/09/2017,22.67,10.28273417
03/10/2017,22.84,10.35984333
03/13/2017,22.55,10.22830417
03/14/2017,22.3,10.11490833
03/15/2017,22.75,10.31902083
03/16/2017,22.44,10.17841
03/17/2017,22.4,10.16026667
03/20/2017,22.56,10.23284
03/21/2017,22.45,10.18294583
03/22/2017,22.22,10.07862167
03/23/2017,21.96,9.96069
03/24/2017,21.99,9.9742975
03/27/2017,21.44,9.724826667
03/28/2017,21.41,9.711219167
03/29/2017,21.51,9.7565775
03/30/2017,21.25,9.638645833
03/31/2017,21.34,9.679468333
04/03/2017,20.9,9.479891667
04/04/2017,20.79,9.4299975
04/05/2017,20.7,9.389175
04/06/2017,20.46,9.280315
04/07/2017,20.43,9.2667075
04/10/2017,20.61,9.3483525
04/11/2017,20.56,9.325673333
04/12/2017,20.94,9.498035
04/13/2017,21.06,9.552465
04/17/2017,21.09,9.5660725
04/18/2017,20.89,9.475355833
04/19/2017,21.12,9.57968
04/20/2017,21.17,9.602359167
04/24/2017,21.3,9.661325
04/25/2017,21.46,9.733898333
04/26/2017,21.28,9.652253333
04/27/2017,21.2,9.615966667
04/28/2017,21.37,9.693075833
05/02/2017,21.64,9.815543333
05/03/2017,21.5,9.752041667
05/04/2017,21.69,9.8382225
05/05/2017,21.96,9.96069
05/08/2017,21.68,9.833686667
05/09/2017,21.95,9.956154167
05/10/2017,21.93,9.9470825
05/11/2017,21.87,9.9198675
05/12/2017,21.79,9.883580833
05/15/2017,21.79,9.883580833
05/16/2017,21.81,9.8926525
05/17/2017,21.89,9.928939167
05/18/2017,21.05,9.547929167
05/19/2017,21.48,9.74297
05/22/2017,21.33,9.6749325
05/23/2017,21.29,9.656789167
05/24/2017,21.28,9.652253333
05/25/2017,21.17,9.602359167
05/26/2017,21.09,9.5660725
05/29/2017,20.9,9.479891667
05/30/2017,20.69,9.384639167
05/31/2017,20.87,9.466284167
06/01/2017,20.7,9.389175
06/02/2017,20.72,9.398246667
06/05/2017,20.71,9.393710833
06/06/2017,20.91,9.4844275
06/07/2017,21.02,9.534321667
06/08/2017,21.3,9.661325
06/09/2017,21.13,9.584215833
06/12/2017,20.99,9.520714167
06/13/2017,21.21,9.6205025
06/14/2017,21.12,9.57968
06/16/2017,21.15,9.5932875
06/19/2017,21.26,9.643181667
06/20/2017,20.95,9.502570833
06/21/2017,20.94,9.498035
06/22/2017,20.69,9.384639167
06/23/2017,20.5,9.298458333
06/26/2017,20.63,9.357424167
06/27/2017,20.68,9.380103333
06/28/2017,20.74,9.407318333
06/29/2017,20.82,9.443605
06/30/2017,21.1,9.570608333
07/03/2017,21.66,9.824615
07/04/2017,21.57,9.7837925
07/05/2017,21.94,9.951618333
07/06/2017,21.89,9.928939167
07/07/2017,22.3,10.11490833
07/10/2017,22.66,10.27819833
07/11/2017,22.86,10.368915
07/12/2017,23,10.43241667
07/13/2017,22.6,10.25098333
07/14/2017,22.36,10.14212333
07/17/2017,22.47,10.1920175
07/18/2017,22.74,10.314485
07/19/2017,22.8,10.3417
07/20/2017,22.96,10.41427333
07/21/2017,22.84,10.35984333
07/24/2017,22.72,10.30541333
07/25/2017,22.78,10.33262833
07/26/2017,22.93,10.40066583
07/27/2017,22.89,10.3825225
07/28/2017,23.21,10.52766917
07/31/2017,22.97,10.41880917
08/01/2017,22.41,10.1648025
08/02/2017,22.42,10.16933833
08/03/2017,22.22,10.07862167
08/04/2017,22.07,10.01058417
08/07/2017,22.62,10.260055
08/08/2017,22.54,10.22376833
08/09/2017,22.63,10.26459083
08/10/2017,22.58,10.24191167
08/11/2017,22.28,10.10583667
08/14/2017,21.98,9.969761667
08/15/2017,21.85,9.910795833
08/16/2017,22,9.978833333
08/17/2017,21.79,9.883580833
08/18/2017,22.09,10.01965583
08/21/2017,21.83,9.901724167
08/22/2017,21.92,9.942546667
08/23/2017,22.15,10.04687083
08/24/2017,22.18,10.06047833
08/25/2017,22.05,10.0015125
08/28/2017,22.01,9.983369167
08/29/2017,22.14,10.042335
08/30/2017,22.02,9.987905
08/31/2017,22.02,9.987905
09/01/2017,22.09,10.01965583
09/04/2017,22.14,10.042335
09/05/2017,22.59,10.2464475
09/06/2017,22.68,10.28727
09/08/2017,22.74,10.314485
09/11/2017,22.48,10.19655333
09/12/2017,22.2,10.06955
09/13/2017,22.39,10.15573083
09/14/2017,22.82,10.35077167
09/15/2017,22.76,10.32355667
09/18/2017,22.55,10.22830417
09/19/2017,22.44,10.17841
09/20/2017,22.51,10.21016083
09/21/2017,22.43,10.17387417
09/22/2017,22.67,10.28273417
09/25/2017,22.41,10.1648025
09/26/2017,22.35,10.1375875
09/27/2017,22.19,10.06501417
09/28/2017,22.31,10.11944417
09/29/2017,22.33,10.12851583
10/02/2017,22.38,10.151195
10/03/2017,22.23,10.0831575
10/04/2017,22.18,10.06047833
10/05/2017,22.22,10.07862167
10/06/2017,22.35,10.1375875
10/09/2017,22.24,10.08769333
10/10/2017,22.28,10.10583667
10/11/2017,22.36,10.14212333
10/13/2017,22.7,10.29634167
10/16/2017,22.81,10.34623583
10/17/2017,22.69,10.29180583
10/18/2017,22.62,10.260055
10/19/2017,22.48,10.19655333
10/20/2017,22.53,10.2192325
10/23/2017,22.22,10.07862167
10/24/2017,22.09,10.01965583
10/25/2017,22.45,10.18294583
10/26/2017,22.19,10.06501417
10/27/2017,22.45,10.18294583
10/30/2017,22.14,10.042335
10/31/2017,22.18,10.06047833
11/01/2017,22.5,10.205625
11/03/2017,22.24,10.08769333
11/06/2017,22.56,10.23284
11/07/2017,22.5,10.205625
11/08/2017,22.68,10.28727
11/09/2017,22.79,10.33716417
11/10/2017,22.55,10.22830417
11/13/2017,22.7,10.29634167
11/14/2017,22.39,10.15573083
11/16/2017,22.46,10.18748167
11/17/2017,22.59,10.2464475
11/20/2017,22.55,10.22830417
11/21/2017,22.74,10.314485
11/22/2017,22.9,10.38705833
11/23/2017,23.02,10.44148833
11/24/2017,22.94,10.40520167
11/27/2017,22.98,10.423345
11/28/2017,22.99,10.42788083
11/29/2017,22.63,10.26459083
11/30/2017,22.64,10.26912667
12/01/2017,22.87,10.37345083
12/04/2017,23.13,10.4913825
12/05/2017,23.29,10.56395583
12/06/2017,23.12,10.48684667
12/07/2017,22.83,10.3553075
12/08/2017,22.78,10.33262833
12/11/2017,22.74,10.314485
12/12/2017,22.59,10.2464475
12/13/2017,22.65,10.2736625
12/14/2017,22.35,10.1375875
12/15/2017,22.54,10.22376833
12/18/2017,22.42,10.16933833
12/19/2017,22.26,10.096765
12/20/2017,22.28,10.10583667
12/21/2017,22.01,9.983369167
12/22/2017,22,9.978833333
12/26/2017,22.04,9.996976667
12/27/2017,22.11,10.0287275
12/28/2017,22.1,10.02419167
01/02/2018,22.21,10.07408583
01/03/2018,22.22,10.07862167
01/04/2018,22.24,10.08769333
01/05/2018,22.35,10.1375875
01/08/2018,22.31,10.11944417
01/09/2018,22.19,10.06501417
01/10/2018,22.31,10.11944417
01/11/2018,22.18,10.06047833
01/12/2018,22.18,10.06047833
01/15/2018,22.21,10.07408583
01/16/2018,22.19,10.06501417
01/17/2018,22.34,10.13305167
01/18/2018,22.41,10.1648025
01/19/2018,22.46,10.18748167
01/22/2018,22.42,10.16933833
01/23/2018,22.33,10.12851583
01/24/2018,22.67,10.28273417
01/25/2018,22.82,10.35077167
01/26/2018,22.59,10.2464475
01/29/2018,22.6,10.25098333
01/30/2018,22.7,10.29634167
01/31/2018,22.49,10.20108917
02/01/2018,22.56,10.23284
02/02/2018,22.33,10.12851583
02/05/2018,22.17,10.0559425
02/06/2018,22.45,10.18294583
02/07/2018,22.26,10.096765
02/08/2018,22.37,10.14665917
02/09/2018,22.18,10.06047833
02/14/2018,23.1,10.477775
02/15/2018,23.02,10.44148833
02/16/2018,23.22,10.532205
02/19/2018,23.25,10.5458125
02/20/2018,23.29,10.56395583
02/21/2018,23.53,10.67281583
02/22/2018,23.64,10.72271
02/23/2018,23.68,10.74085333
02/26/2018,23.8,10.79528333
02/27/2018,23.75,10.77260417
02/28/2018,24.2,10.97671667
03/01/2018,24.21,10.9812525
03/02/2018,24.63,11.1717575
03/05/2018,24.56,11.14000667
03/06/2018,24.87,11.2806175
03/07/2018,24.55,11.13547083
03/08/2018,24.51,11.1173275
03/09/2018,24.52,11.12186333
03/12/2018,24.25,10.99939583
03/13/2018,24.2,10.97671667
03/14/2018,24.17,10.96310917
03/15/2018,24.12,10.94043
03/16/2018,24.22,10.98578833
03/19/2018,23.97,10.8723925
03/20/2018,23.65,10.72724583
03/21/2018,23.93,10.85424917
03/22/2018,23.88,10.83157
03/23/2018,23.75,10.77260417
03/26/2018,24.17,10.96310917
03/27/2018,24.19,10.97218083
03/28/2018,24.13,10.94496583
03/29/2018,24.36,11.04929
04/02/2018,24.52,11.12186333
04/03/2018,24.71,11.20804417
04/04/2018,24.53,11.12639917
04/05/2018,25.18,11.42122833
04/06/2018,25.28,11.46658667
04/09/2018,25.59,11.6071975
04/10/2018,25.48,11.55730333
04/11/2018,25.6,11.61173333
04/12/2018,25.47,11.5527675
04/13/2018,25.3,11.47565833
04/16/2018,25.37,11.50740917
04/17/2018,25.07,11.37133417
04/18/2018,25.26,11.457515
04/19/2018,25.08,11.37587
04/20/2018,25.02,11.348655
04/23/2018,24.82,11.25793833
04/24/2018,24.74,11.22165167
04/25/2018,25.02,11.348655
04/26/2018,25.06,11.36679833
04/27/2018,25.16,11.41215667
04/30/2018,24.76,11.23072333
05/02/2018,24.61,11.16268583
05/03/2018,24.56,11.14000667
05/04/2018,24.52,11.12186333
05/07/2018,24.19,10.97218083
05/08/2018,24.02,10.89507167
05/09/2018,23.89,10.83610583
05/10/2018,24.13,10.94496583
05/11/2018,23.7,10.749925
05/14/2018,23.68,10.74085333
05/15/2018,23.48,10.65013667
05/16/2018,23.17,10.50952583
05/17/2018,22.95,10.4097375
05/18/2018,22.93,10.40066583
05/21/2018,23.27,10.55488417
05/22/2018,23.73,10.7635325
05/23/2018,23.83,10.80889083
05/24/2018,23.68,10.74085333
05/25/2018,23.54,10.67735167
05/28/2018,23.16,10.50499
05/29/2018,23.25,10.5458125
05/30/2018,23.15,10.50045417
06/01/2018,23.08,10.46870333
06/04/2018,23.18,10.51406167
06/05/2018,22.92,10.39613
06/06/2018,22.92,10.39613
06/07/2018,22.37,10.14665917
06/08/2018,23.37,10.6002425
06/11/2018,22.49,10.20108917
06/12/2018,22.2,10.06955
06/13/2018,22.23,10.0831575
06/14/2018,21.8,9.888116667
06/15/2018,22.44,10.17841
06/18/2018,22.23,10.0831575
06/19/2018,22.05,10.0015125
06/20/2018,22.11,10.0287275
06/21/2018,22.3,10.11490833
06/22/2018,22.43,10.17387417
06/25/2018,22.16,10.05140667
06/26/2018,22.12,10.03326333
06/27/2018,22.2,10.06955
06/28/2018,22.11,10.0287275
06/29/2018,22.33,10.12851583
07/02/2018,22.26,10.096765
07/03/2018,22.46,10.18748167
07/04/2018,22.3,10.11490833
07/05/2018,22.4,10.16026667
07/06/2018,22.57,10.23737583
07/09/2018,22.77,10.3280925
07/10/2018,23.07,10.4641675
07/11/2018,22.75,10.31902083
07/12/2018,22.83,10.3553075
07/13/2018,22.9,10.38705833
07/16/2018,23.03,10.44602417
07/17/2018,23.22,10.532205
07/18/2018,23.41,10.61838583
07/19/2018,23.1,10.477775
07/20/2018,23.51,10.66374417
07/23/2018,23.3,10.56849167
07/24/2018,23.49,10.6546725
07/25/2018,23.69,10.74538917
07/26/2018,23.55,10.6818875
07/27/2018,23.72,10.75899667
07/30/2018,23.56,10.68642333
07/31/2018,23.85,10.8179625
08/01/2018,23.6,10.70456667
08/02/2018,23.53,10.67281583
08/03/2018,23.56,10.68642333
08/06/2018,23.39,10.60931417
08/07/2018,23.31,10.5730275
08/08/2018,23.54,10.67735167
08/09/2018,23.32,10.57756333
08/10/2018,23.11,10.48231083
08/13/2018,22.8,10.3417
08/14/2018,23.12,10.48684667
08/15/2018,23.15,10.50045417
08/16/2018,23.54,10.67735167
08/17/2018,23.17,10.50952583
08/20/2018,22.83,10.3553075
08/21/2018,22.3,10.11490833
08/22/2018,22.66,10.27819833
08/23/2018,22.13,10.03779917
08/24/2018,22.22,10.07862167
08/27/2018,22.1,10.02419167
08/28/2018,21.83,9.901724167
08/29/2018,22.13,10.03779917
08/30/2018,22.14,10.042335
08/31/2018,22.77,10.3280925
09/03/2018,22.06,10.00604833
09/04/2018,22.48,10.19655333
09/05/2018,22.71,10.3008775
09/06/2018,22.91,10.39159417
09/10/2018,22.98,10.423345
09/11/2018,22.95,10.4097375
09/12/2018,23.09,10.47323917
09/13/2018,23.1,10.477775
09/14/2018,23.28,10.55942
09/17/2018,23.36,10.59570667
09/18/2018,23.14,10.49591833
09/19/2018,23.28,10.55942
09/20/2018,23.6,10.70456667
09/21/2018,23.69,10.74538917
09/24/2018,23.57,10.69095917
09/25/2018,23.85,10.8179625
09/26/2018,24.1,10.93135833
09/27/2018,24.05,10.90867917
09/28/2018,23.65,10.72724583
10/01/2018,23.98,10.87692833
10/02/2018,24.34,11.04021833
10/03/2018,24.09,10.9268225
10/04/2018,24.34,11.04021833
10/05/2018,24.34,11.04021833
10/08/2018,24.35,11.04475417
10/09/2018,24.48,11.10372
10/10/2018,24.12,10.94043
10/11/2018,24.13,10.94496583
10/15/2018,24.31,11.02661083
10/16/2018,24.44,11.08557667
10/17/2018,24.81,11.2534025
10/18/2018,24.28,11.01300333
10/19/2018,24.15,10.9540375
10/22/2018,24.23,10.99032417
10/23/2018,23.96,10.86785667
10/24/2018,23.83,10.80889083
10/25/2018,23.8,10.79528333
10/26/2018,24.02,10.89507167
10/29/2018,23.06,10.45963167
10/30/2018,23.35,10.59117083
10/31/2018,23.12,10.48684667
11/01/2018,23.26,10.55034833
11/05/2018,23.12,10.48684667
11/06/2018,22.86,10.368915
11/07/2018,23.05,10.45509583
11/08/2018,22.81,10.34623583
11/09/2018,22.83,10.3553075
11/12/2018,22.64,10.26912667
11/13/2018,22.29,10.1103725
11/14/2018,22.42,10.16933833
11/16/2018,22.65,10.2736625
11/19/2018,22.13,10.03779917
11/20/2018,22.19,10.06501417
11/21/2018,22.07,10.01058417
11/22/2018,21.88,9.924403333
11/23/2018,21.81,9.8926525
11/26/2018,21.02,9.534321667
11/27/2018,21.14,9.588751667
11/28/2018,21.49,9.747505833
